"","시도코드","일시","발생건수","시도","평균기온(°C)","최저기온(°C)","최고기온(°C)","평균 풍속(m/s)","평균 현지기압(hPa)","일 최심신적설(cm)","일강수량(mm)","강수 계속시간(hr)","최다풍향(16방위)","SO2","CO","O3","NO2","PM10","PM25","PM10등급","PM25등급","년도","인구수","발병률"
"17673","49",2016-05-16,34,"제주",15.725,12.175,20.45,4.65,1008.125,0,5.85,1.8575,13,0.002834737,0.2840426,0.04578947,0.009232632,35.14118,20,2,2,"2016",623332,0.005454557
"17674","49",2016-05-17,35,"제주",18.7,12.5,24.075,2.65,1011.8,0,0,0,15,0.003101064,0.2827957,0.0567766,0.01121364,50.10227,25.79787,2,2,"2016",623332,0.005614985
"17675","49",2016-05-18,31,"제주",19.25,14.05,24.05,1.95,1012.725,0,0,0,13,0.005007955,0.3574713,0.05268182,0.02270227,54.75556,30.80645,2,2,"2016",623332,0.004973273
"17676","49",2016-05-19,33,"제주",19.2,15.175,23.75,1.825,1012.45,0,0,0,5,0.004476667,0.3,0.05130337,0.01714,46.37079,26.65,2,2,"2016",623332,0.005294129
"17677","49",2016-05-20,33,"제주",20.325,15.175,24.075,2.85,1011.575,0,0,0,2,0.003952632,0.2808511,0.05817895,0.01003368,45.77528,24.23377,2,2,"2016",623332,0.005294129
"17678","49",2016-05-21,32,"제주",20.3,17.725,23.2,3.275,1011.725,0,0,0,2,0.002561053,0.262766,0.06017895,0.007185263,46.10112,23.82759,2,2,"2016",623332,0.005133701
"17679","49",2016-05-22,19,"제주",20.4,18.05,22.475,2.95,1010.35,0,0.1,0.345,5,0.002883158,0.2861702,0.05816842,0.008423158,50.16484,31.35106,2,2,"2016",623332,0.003048135
"17680","49",2016-05-23,36,"제주",22.1,19,25.55,3.025,1008.15,0,0,0,5,0.003232292,0.2789474,0.0531875,0.01080521,43.74468,23.49462,2,2,"2016",623332,0.005775413
"17681","49",2016-05-24,31,"제주",18.575,16.4,21.65,3,1003.75,0,18.425,1.7425,15,0.002626316,0.3308511,0.04243158,0.01178632,26.28395,15.8764,1,2,"2016",623332,0.004973273
"17682","49",2016-05-25,29,"제주",19.025,15.4,23.15,1.9,1005.95,0,0,0,15,0.003777778,0.4011236,0.05176136,0.01512247,52.64706,34.36471,2,2,"2016",623332,0.004652416
"17683","49",2016-05-26,32,"제주",20,16.4,23.7,1.75,1005.875,0,0.45,0.35,16,0.004109783,0.4604396,0.05923913,0.01479239,81.53191,62.30769,3,3,"2016",623332,0.005133701
"17684","49",2016-05-27,27,"제주",18.9,17.175,22.5,1.375,1006.975,0,7.1,2.6675,3,0.003633333,0.4410526,0.05301042,0.01495625,77.14444,60.95556,2,3,"2016",623332,0.00433156
"17685","49",2016-05-28,30,"제주",18.3,16.6,21.75,2.15,1003.6,0,12.125,2.9425,2,0.003395833,0.34,0.05606098,0.009964583,45.50575,35.68605,2,2,"2016",623332,0.004812845
"17686","49",2016-05-29,18,"제주",17.5,16.475,19.125,2.1,1000.625,0,7.675,2.73,13,0.00314375,0.3410526,0.05103704,0.0096375,43.73864,33.63333,2,2,"2016",623332,0.002887707
"17687","49",2016-05-30,33,"제주",20.275,16.25,24.625,3,1003.05,0,0,0,15,0.003489583,0.3789474,0.05446067,0.01216458,64.3908,44.02222,2,2,"2016",623332,0.005294129
"17688","49",2016-05-31,32,"제주",20.65,16.825,24.875,2.3,1003.75,0,0,0.0075,15,0.003931579,0.3489362,0.05231579,0.01396526,56.83158,35.52128,2,2,"2016",623332,0.005133701
"17689","49",2016-06-01,34,"제주",19.95,17.725,22.775,2.775,1002,0,0,0.28,2,0.003070213,0.311828,0.04418085,0.009924468,55.06383,29.76923,2,2,"2016",623332,0.005454557
"17690","49",2016-06-02,34,"제주",19.825,16.275,23.625,2.9,1006.125,0,0,0,2,0.003431183,0.2402174,0.04230337,0.009004301,31.22727,11.73418,2,1,"2016",623332,0.005454557
"17691","49",2016-06-03,32,"제주",21.8,17.275,25.9,2.7,1005.825,0,0,0.0325,5,0.003250526,0.2521277,0.04394737,0.01023474,31.87368,13.24211,2,1,"2016",623332,0.005133701
"17692","49",2016-06-04,31,"제주",18.225,16.325,22.075,4.25,1002.175,0,10.075,3.5,2,0.002705263,0.2446809,0.04685263,0.005084211,19.94444,8.688889,1,1,"2016",623332,0.004973273
"17693","49",2016-06-05,13,"제주",19.45,17.075,22,3.35,1005.375,0,0.1,0.2925,1,0.003270526,0.2617021,0.04626316,0.005803158,25.13978,13.34783,1,1,"2016",623332,0.002085566
"17694","49",2016-06-06,26,"제주",19.65,18.15,21.5,2.75,1006.9,0,2.8,5.525,2,0.002747368,0.2776596,0.03749474,0.007987368,21.93103,12.40964,1,1,"2016",623332,0.004171132
"17695","49",2016-06-07,31,"제주",20.125,18.45,23.35,1.725,1005.9,0,0,0,15,0.003929167,0.3189474,0.02361458,0.01394479,36.88043,24.30435,2,2,"2016",623332,0.004973273
"17696","49",2016-06-08,30,"제주",19.8,18.1,21.95,1.25,1005.55,0,0.15,0.975,15,0.00355625,0.3347368,0.026125,0.01383437,36.29167,24.01042,2,2,"2016",623332,0.004812845
"17697","49",2016-06-09,30,"제주",20.325,18.525,24.075,1.4,1006.525,0,0.35,0.5625,15,0.004184211,0.3074468,0.02575789,0.01312211,39.02105,25.66667,2,2,"2016",623332,0.004812845
"17698","49",2016-06-10,30,"제주",22.025,18.35,25.7,2.075,1007.6,0,0,0,5,0.003285417,0.3284211,0.03190625,0.01047292,46.38298,30.6383,2,2,"2016",623332,0.004812845
"17699","49",2016-06-11,31,"제주",23.45,21.025,25.95,2.275,1005.7,0,0,0,2,0.003511458,0.2915789,0.0216875,0.0109875,36.40426,22.98901,2,2,"2016",623332,0.004973273
"17700","49",2016-06-12,15,"제주",22.2,20.525,23.75,1.775,1000.775,0,4.775,2.0325,15,0.00333125,0.2736842,0.01231868,0.01230833,28.88636,17.55056,1,2,"2016",623332,0.002406422
"17701","49",2016-06-13,31,"제주",21.775,20,24.825,2.4,998,0,0.25,0,15,0.003145055,0.3105263,0.02538298,0.00934375,31.11236,18.93407,2,2,"2016",623332,0.004973273
"17702","49",2016-06-14,29,"제주",21.425,19.125,24.375,2.325,999.75,0,0,0,15,0.00334375,0.32,0.0339375,0.008303125,37.66667,23.87912,2,2,"2016",623332,0.004652416
"17703","49",2016-06-15,32,"제주",22.775,19.25,25.5,3.275,997.875,0,0.075,0.6825,6,0.00471236,0.2897727,0.02373034,0.01211236,31.45977,17.97802,2,2,"2016",623332,0.005133701
"17704","49",2016-06-16,29,"제주",21.775,19.55,25.4,3.925,997.625,0,0.05,0.52,14,0.003122105,0.3755319,0.042,0.008676842,35.30233,22.21591,2,2,"2016",623332,0.004652416
"17705","49",2016-06-17,31,"제주",21.475,18.4,25.125,2.475,1005.35,0,0,0,13,0.003344792,0.4292135,0.04771875,0.009340625,42.40217,28.96552,2,2,"2016",623332,0.004973273
"17706","49",2016-06-18,28,"제주",22.25,19.125,24.75,2.575,1007.15,0,6.7,0.1825,6,0.0034875,0.4189474,0.03980208,0.01132812,46.47253,33.11364,2,2,"2016",623332,0.004491988
"17707","49",2016-06-19,13,"제주",23.625,22.05,26.625,2.6,1004.5,0,0,0,7,0.005026042,0.2884211,0.0280625,0.01117396,28.61111,15.98824,1,2,"2016",623332,0.002085566
"17708","49",2016-06-20,34,"제주",23.1,21.575,25.375,3.85,1001.5,0,26.4,1.875,6,0.003255294,0.2936842,0.0225625,0.01043854,30.17582,20.39474,2,2,"2016",623332,0.005454557
"17709","49",2016-06-21,31,"제주",23.15,20.65,26.175,2.25,1002.775,0,6.225,0.425,5,0.002923864,0.2989474,0.02352128,0.01055,18.56818,9.824176,1,1,"2016",623332,0.004973273
"17710","49",2016-06-22,28,"제주",23.175,21.725,24.85,2.8,999.875,0,83,4.62,5,0.002386316,0.312766,0.02063158,0.01202842,16.78313,10.01266,1,1,"2016",623332,0.004491988
"17711","49",2016-06-23,28,"제주",23.475,21.125,26.825,2.4,1001.425,0,0.15,0.645,5,0.002483333,0.3147368,0.02371875,0.008602083,20.8625,14.65476,1,1,"2016",623332,0.004491988
"17712","49",2016-06-24,31,"제주",23.925,21.85,28.025,4.925,997.175,0,0.425,0.255,11,0.002197647,0.3433735,0.03308235,0.008340476,32.52055,22.10145,2,2,"2016",623332,0.004973273
"17713","49",2016-06-25,29,"제주",22.15,20.675,24.825,4.1,1003.55,0,0,0,11,0.00173125,0.3389474,0.04678125,0.006794792,40.83146,28.64368,2,2,"2016",623332,0.004652416
"17714","49",2016-06-26,14,"제주",22.8,19.5,27,2.95,1006.45,0,0,0,6,0.001684375,0.5063158,0.05284375,0.007271875,77.57609,58.07895,2,3,"2016",623332,0.002245994
"17715","49",2016-06-27,31,"제주",19.3,17.35,21.75,1.85,1005.625,0,12.85,2.8325,5,0.00164375,0.3484211,0.03690625,0.01070521,47.96512,34.86207,2,2,"2016",623332,0.004973273
"17716","49",2016-06-28,30,"제주",20.275,18.1,22.175,2.2,1005.925,0,21.625,2.72,2,0.001828736,0.305814,0.03653571,0.01137931,18.15584,10.46067,1,1,"2016",623332,0.004812845
"17717","49",2016-06-29,32,"제주",22.175,20.8,24.15,1.55,1006.65,0,41.95,1.445,6,0.00207973,0.3494505,0.02043478,0.01472935,20.72059,9.081081,1,1,"2016",623332,0.005133701
"17718","49",2016-06-30,30,"제주",23.675,21.25,26.4,3.125,1007.175,0,1.775,0,10,0.002594444,0.2821053,0.02396875,0.01157708,22.09333,11.16438,1,1,"2016",623332,0.004812845
"17719","49",2016-07-01,27,"제주",24.575,22.625,25.8,4.95,1003.325,0,10.425,2.245,7,0.001574074,0.2557895,0.01509375,0.006577083,16.26136,6.353659,1,1,"2016",623332,0.00433156
"17720","49",2016-07-02,25,"제주",23.325,21.5,25.675,4.625,1002.875,0,4.475,1.9925,8,0.001455208,0.2810526,0.01947368,0.0066625,15.69565,7.0875,1,1,"2016",623332,0.004010704
"17721","49",2016-07-03,14,"제주",23.425,21.45,26.075,2.425,1004.65,0,4,1.6075,10,0.002002083,0.3052632,0.01944211,0.01005833,17.625,8.897727,1,1,"2016",623332,0.002245994
"17722","49",2016-07-04,35,"제주",25.9,23.65,28.65,4.25,1005.625,0,0.125,0,10,0.001454118,0.2952381,0.01323077,0.006931765,16.55,7.481481,1,1,"2016",623332,0.005614985
"17723","49",2016-07-05,22,"제주",26.725,24.675,28.625,4.4,1008.4,0,0,0,6,0.001079167,0.2757895,0.009012658,0.004547917,13.92857,5.897436,1,1,"2016",623332,0.003529419
"17724","49",2016-07-06,25,"제주",26.475,24.175,29.925,3.225,1010.575,0,0,0,7,0.001433333,0.2757895,0.008041667,0.005303125,18.73864,6.827957,1,1,"2016",623332,0.004010704
"17725","49",2016-07-07,27,"제주",26.125,22.725,30.05,2.125,1009.275,0,0.225,0.12,5,0.002076842,0.2787234,0.009,0.005371579,23.01136,11.13483,1,1,"2016",623332,0.00433156
"17726","49",2016-07-08,24,"제주",25.6,23.375,28.3,2.8,1004,0,0.7,0.0675,2,0.001467708,0.2621053,0.0096875,0.004871875,21.86585,10.86813,1,1,"2016",623332,0.003850276
"17727","49",2016-07-09,25,"제주",24.75,22.4,28,2.175,1001.8,0,0,0,1,0.002882292,0.2684211,0.01796842,0.006585417,26.83908,15.10638,1,2,"2016",623332,0.004010704
"17728","49",2016-07-10,10,"제주",23.8,22.4,25.375,1.5,1000.45,0,4.775,2.4,3,0.002333333,0.2884211,0.01171875,0.007621875,27.52439,17.33333,1,2,"2016",623332,0.001604282
"17729","49",2016-07-11,31,"제주",23.725,21.975,25.025,1.725,999.825,0,18.875,4.1425,6,0.00188125,0.3,0.01084375,0.006885417,19.89286,10.95349,1,1,"2016",623332,0.004973273
"17730","49",2016-07-12,27,"제주",24.725,22.625,26.225,3.225,997.975,0,85.825,4.3925,10,0.001727083,0.306383,0.01996809,0.007075,19.18182,8.36,1,1,"2016",623332,0.00433156
"17731","49",2016-07-13,29,"제주",25.725,24.35,28.025,3.225,997.25,0,12.725,0.5,12,0.001579167,0.3358696,0.02390625,0.005552083,34.42697,21.47887,2,2,"2016",623332,0.004652416
"17732","49",2016-07-14,27,"제주",25.225,23.1,28.95,2.8,998.25,0,0,0,15,0.0014875,0.3042105,0.03115625,0.004665625,27.41111,15.7907,1,2,"2016",623332,0.00433156
"17733","49",2016-07-15,29,"제주",25.15,22.15,28.25,3.75,998.625,0,0.525,0.07,5,0.001510417,0.2968421,0.03192708,0.005591667,27.74737,13.88172,1,1,"2016",623332,0.004652416
"17734","49",2016-07-16,22,"제주",25.7,22.975,30.175,3.925,997.7,0,2.05,0.175,13,0.00145625,0.3389474,0.03309375,0.004339583,27.36667,13.11765,1,1,"2016",623332,0.003529419
"17735","49",2016-07-17,15,"제주",24.825,22.475,28.25,2.375,1004.175,0,0,0,14,0.001603125,0.4221053,0.05314583,0.003838542,55.28723,36.26582,2,2,"2016",623332,0.002406422
"17736","49",2016-07-18,28,"제주",24.75,22.525,27.225,1.6,1005.525,0,0.5,0,4,0.002965556,0.4032258,0.03488298,0.009524468,49.26437,30.72,2,2,"2016",623332,0.004491988
"17737","49",2016-07-19,32,"제주",26.8,23.925,30,3.025,1005.6,0,0.05,0,4,0.001296875,0.3505263,0.02735417,0.005595833,35.39474,22.37895,2,2,"2016",623332,0.005133701
"17738","49",2016-07-20,28,"제주",26.925,25.3,30.025,4.1,1006.525,0,0,0,4,0.001330488,0.276087,0.02548387,0.005329032,27.11702,11.76344,1,1,"2016",623332,0.004491988
"17739","49",2016-07-21,28,"제주",26.975,25.375,29.2,4.175,1006.025,0,0,0,4,0.001724359,0.27,0.01976136,0.00735,28.22727,10.07865,1,1,"2016",623332,0.004491988
"17740","49",2016-07-22,26,"제주",27.075,25.7,29.15,3.3,1005.225,0,0,0,2,0.001898876,0.2925532,0.02009474,0.005544211,28.08511,11.87356,1,1,"2016",623332,0.004171132
"17741","49",2016-07-23,20,"제주",27.6,25.45,30.575,2.8,1005.125,0,0,0,5,0.002585417,0.2863158,0.0191875,0.005052083,28.82796,10.29167,1,1,"2016",623332,0.003208563
"17742","49",2016-07-24,13,"제주",28.175,25.8,30.95,2.5,1006.375,0,0,0,6,0.002354167,0.2810526,0.02039583,0.004651087,28.2,11.68056,1,1,"2016",623332,0.002085566
"17743","49",2016-07-25,31,"제주",28.4,25.95,31.375,2.35,1006.7,0,0.1,0,8,0.003552083,0.2915789,0.01882292,0.006338542,25.78205,11.48611,1,1,"2016",623332,0.004973273
"17744","49",2016-07-26,28,"제주",28.7,26.35,31.275,2.625,1004.075,0,0.5,0,7,0.003395833,0.2989474,0.01771875,0.00495,25.96296,9.487179,1,1,"2016",623332,0.004491988
"17745","49",2016-07-27,27,"제주",29.025,27.1,32.175,3.875,1002.3,0,0.75,0,7,0.0040625,0.3063158,0.01505208,0.005714583,27.97183,10.46591,1,1,"2016",623332,0.00433156
"17746","49",2016-07-28,29,"제주",29.175,27.275,32.525,3.3,1003.2,0,0,0,9,0.003010417,0.3210526,0.02369792,0.005780208,39,20.15854,2,2,"2016",623332,0.004652416
"17747","49",2016-07-29,29,"제주",29.15,27.1,31.95,2.85,1005.35,0,0,0,8,0.003197917,0.3242105,0.02898958,0.004542683,33.47872,18.97802,2,2,"2016",623332,0.004652416
"17748","49",2016-07-30,19,"제주",29.125,26.875,32.35,2.375,1006.925,0,0.675,0,6,0.0025625,0.2989474,0.02210417,0.002465278,25.49425,13.22826,1,1,"2016",623332,0.003048135
"17749","49",2016-07-31,14,"제주",28.725,26.2,31.975,2.075,1006.9,0,0,0,15,0.00309375,0.2673684,0.02035417,0.002747222,22.93976,11.41176,1,1,"2016",623332,0.002245994
"17750","49",2016-08-01,30,"제주",28.725,26.15,32.275,1.775,1005.7,0,0,0,3,0.002520225,0.2847826,0.02172043,0.002838356,28.93671,18.79747,1,2,"2016",623332,0.004812845
"17751","49",2016-08-02,25,"제주",28.275,26.225,31.35,2.275,1004.025,0,0.025,0.2125,8,0.002213542,0.2705263,0.01692708,0.003944444,25.07059,11.38298,1,1,"2016",623332,0.004010704
"17752","49",2016-08-03,27,"제주",26.85,24.525,28.75,1.575,1004.075,0,9.525,1.1575,4,0.002255556,0.3179775,0.01016667,0.00843625,20.07865,9.177778,1,1,"2016",623332,0.00433156
"17753","49",2016-08-04,24,"제주",27.35,24.7,31.35,2.55,1003.675,0,31.275,0.5325,5,0.000875,0.2715789,0.01438542,0.003255208,18.46667,7.542553,1,1,"2016",623332,0.003850276
"17754","49",2016-08-05,27,"제주",28.35,25.6,31.475,2.65,1004.525,0,5.7,0.155,5,0.001084375,0.3431579,0.03010417,0.003405208,35.01075,20.2809,2,2,"2016",623332,0.00433156
"17755","49",2016-08-06,25,"제주",28.2,25.6,31.475,2.275,1003.25,0,3.7,0,3,0.001648958,0.3515789,0.02788542,0.004838542,38.53191,24.1573,2,2,"2016",623332,0.004010704
"17756","49",2016-08-07,14,"제주",28.4,25.075,32.225,2.075,1002.675,0,3.925,0.42,1,0.0027625,0.2778947,0.01508333,0.004309375,23.30435,10.30769,1,1,"2016",623332,0.002245994
"17757","49",2016-08-08,29,"제주",28.75,26.025,31.9,1.95,1002.625,0,0,0,2,0.002703125,0.2768421,0.01647917,0.005232292,26.92941,12,1,1,"2016",623332,0.004652416
"17758","49",2016-08-09,27,"제주",29.075,26.425,32.1,2.625,1003.025,0,0.275,0,2,0.001373958,0.3273684,0.02932292,0.004153125,35.4086,20.53684,2,2,"2016",623332,0.00433156
"17759","49",2016-08-10,28,"제주",29.025,26.725,32.075,2.425,1004.925,0,0,0,2,0.001444792,0.3452632,0.02623958,0.004677083,30.71277,13.27368,2,1,"2016",623332,0.004491988
"17760","49",2016-08-11,26,"제주",29.25,25.85,32.75,1.975,1005.175,0,0,0,8,0.002423958,0.3463158,0.02960417,0.006422917,29.58427,16.41053,1,2,"2016",623332,0.004171132
"17761","49",2016-08-12,29,"제주",29.675,26.3,33.35,1.95,1003.375,0,0,0,8,0.001536458,0.3484211,0.03276042,0.005166667,30.59574,17.24176,2,2,"2016",623332,0.004652416
"17762","49",2016-08-13,28,"제주",29.825,26.375,33.475,2.175,1002.025,0,0,0,14,0.001247917,0.3136842,0.02679167,0.004148958,27.77174,16.86364,1,2,"2016",623332,0.004491988
"17763","49",2016-08-14,15,"제주",29.675,26.625,33.05,2.8,1000.65,0,0,0,15,0.001197917,0.3136842,0.02404167,0.00298125,28.66292,17.21591,1,2,"2016",623332,0.002406422
"17764","49",2016-08-15,22,"제주",29.6,26.9,33.35,2.725,998.4,0,0,0,15,0.001348421,0.2968085,0.02587368,0.003298947,29.61538,17.44186,1,2,"2016",623332,0.003529419
"17765","49",2016-08-16,32,"제주",29.2,26.7,32.3,3.025,997.55,0,0,0,8,0.001654737,0.4202247,0.04274737,0.004127368,37.67368,16.32979,2,2,"2016",623332,0.005133701
"17766","49",2016-08-17,30,"제주",28.45,25.125,32.625,2.525,998.825,0,0,0,16,0.001560227,0.3875,0.03681818,0.004873864,30.22917,12.39583,2,1,"2016",623332,0.004812845
"17767","49",2016-08-18,31,"제주",28.925,26.375,32.2,2.825,1000.425,0,1.6,0,3,0.001593617,0.3488095,0.03297872,0.003740426,29,12.35417,1,1,"2016",623332,0.004973273
"17768","49",2016-08-19,32,"제주",28.9,26.25,32.3,2.175,1001.325,0,3.675,0.6,5,0.001714583,0.3389474,0.02728125,0.005833333,27.72941,13.68889,1,1,"2016",623332,0.005133701
"17769","49",2016-08-20,26,"제주",28.325,25.95,31.625,2.05,1000.9,0,0,0,2,0.001361458,0.3284211,0.02866667,0.004407292,28.69231,14.53333,1,1,"2016",623332,0.004171132
"17770","49",2016-08-21,10,"제주",28.45,25.625,31.75,3.275,1000.6,0,0,0,2,0.002180208,0.3073684,0.03538542,0.003307292,26.76042,10.64583,1,1,"2016",623332,0.001604282
"17771","49",2016-08-22,29,"제주",28.875,26.75,31.875,2.7,1001.6,0,0,0,1,0.002560417,0.3484211,0.03677083,0.005265625,32.82292,19.29348,2,2,"2016",623332,0.004652416
"17772","49",2016-08-23,28,"제주",28.675,25.95,32.225,2.575,1001.25,0,0,0,2,0.001459091,0.3,0.03285227,0.005252273,31.01053,14.43023,2,1,"2016",623332,0.004491988
"17773","49",2016-08-24,28,"제주",28.4,26.05,31.55,3.25,1001.125,0,0,0,2,0.000980851,0.2537634,0.03740425,0.006280851,29.25926,10.23333,1,1,"2016",623332,0.004491988
"17774","49",2016-08-25,28,"제주",28.25,25.825,31.875,2.625,1000.7,0,0.25,0,2,0.002288298,0.2694737,0.03791667,0.009254348,33.38272,15.65263,2,2,"2016",623332,0.004491988
"17775","49",2016-08-26,31,"제주",27.975,25.45,31.95,3.075,1001.65,0,1.1,0.08,15,0.001405208,0.2629213,0.04202083,0.005650575,29.5914,17.3913,1,2,"2016",623332,0.004973273
"17776","49",2016-08-27,24,"제주",24.775,22.35,26.5,3.25,1001.3,0,9.3,1.675,2,0.000922917,0.2210526,0.03003125,0.004105208,26.26596,9.604167,1,1,"2016",623332,0.003850276
"17777","49",2016-08-28,9,"제주",22.55,20.075,25.175,4.675,997,0,30.7,2.73,15,0.001435165,0.1957895,0.03232292,0.004442708,14.49398,6.914894,1,1,"2016",623332,0.001443853
"17778","49",2016-08-29,33,"제주",23.775,21.375,26.725,5.7,997.875,0,0,0,15,0.001404167,0.1730337,0.03101042,0.004953125,24.3494,8.631579,1,1,"2016",623332,0.005294129
"17779","49",2016-08-30,30,"제주",24.475,22.2,27.425,7.225,994.25,0,0.025,0.075,12,0.001627083,0.1914894,0.0425,0.005094565,43.29787,14.22917,2,1,"2016",623332,0.004812845
"17780","49",2016-08-31,29,"제주",25.35,22.125,29.1,6.9,995.375,0,0,0,12,0.00239375,0.3506173,0.06182558,0.00575814,62.3587,26.92391,2,2,"2016",623332,0.004652416
"17781","49",2016-09-01,29,"제주",25.3,21.15,29.775,4.35,999.325,0,14.35,0.9325,8,0.00173125,0.3421053,0.0619375,0.006962766,50.34737,30.58065,2,2,"2016",623332,0.004652416
"17782","49",2016-09-02,31,"제주",22.775,21.35,24.125,2.225,1000.475,0,20.025,3.145,2,0.001406316,0.3106383,0.03791579,0.009050526,20.33333,14.32927,1,1,"2016",623332,0.004973273
"17783","49",2016-09-03,25,"제주",24.2,22.025,26.6,1.8,1003.125,0,0,0,1,0.0026375,0.3694737,0.03132292,0.0101,25.7957,16.17391,1,2,"2016",623332,0.004010704
"17784","49",2016-09-04,12,"제주",25.875,23.525,28.375,2.775,1004.775,0,0,0.045,16,0.002866316,0.3263158,0.03507292,0.006989583,36.17021,23.73034,2,2,"2016",623332,0.001925138
"17785","49",2016-09-05,34,"제주",25.625,23.9,28.45,2.025,1005.6,0,0,0.0575,15,0.0025625,0.3705263,0.04053125,0.01042812,43.05556,30.49438,2,2,"2016",623332,0.005454557
"17786","49",2016-09-06,30,"제주",24.525,22.275,26.95,2.025,1004.25,0,0,0.37,16,0.002767708,0.3547368,0.0320625,0.01486667,49.34043,31.77465,2,2,"2016",623332,0.004812845
"17787","49",2016-09-07,33,"제주",24.125,22.75,26.425,2.625,1001.675,0,1.225,1.855,15,0.002152083,0.4410526,0.03863542,0.01362812,60,45.19403,2,2,"2016",623332,0.005294129
"17788","49",2016-09-08,31,"제주",24.625,21.725,28.15,2.775,1003.275,0,0,0,13,0.00186875,0.3968421,0.04392708,0.00931875,45.48387,31.18182,2,2,"2016",623332,0.004973273
"17789","49",2016-09-09,30,"제주",24.475,21.725,27.9,3.1,1005.775,0,0,0,8,0.0015,0.3866667,0.05265625,0.007628125,52.82609,34.57447,2,2,"2016",623332,0.004812845
"17790","49",2016-09-10,27,"제주",23.875,20.925,27.3,2.175,1007.175,0,0.1,0,1,0.00245625,0.3417582,0.04267708,0.009971875,48.12088,29.38542,2,2,"2016",623332,0.00433156
"17791","49",2016-09-11,17,"제주",24.65,22.1,27.375,2.225,1009.125,0,0.025,0.5575,2,0.00171875,0.2631579,0.03728125,0.006041667,43.8587,24.93617,2,2,"2016",623332,0.002727279
"17792","49",2016-09-12,35,"제주",22.475,19.85,25.25,3.025,1010.725,0,15.425,2.7825,2,0.001288542,0.2442105,0.04094792,0.00665625,31.75325,17.02105,2,2,"2016",623332,0.005614985
"17793","49",2016-09-13,32,"제주",24.025,20.9,27.5,2.8,1012.725,0,0,0,1,0.002214894,0.2861702,0.0416,0.007706316,30.51282,13.87234,2,1,"2016",623332,0.005133701
"17794","49",2016-09-14,23,"제주",23.65,21.825,27.15,2.625,1012.625,0,0.775,0.475,16,0.001261053,0.2010526,0.037,0.005183333,27.97403,11.08421,1,1,"2016",623332,0.003689847
"17795","49",2016-09-15,12,"제주",23.525,21,27.35,2.425,1011.275,0,2.825,0.5925,2,0.001321875,0.1936842,0.03728125,0.003673684,28.92754,12.65625,1,1,"2016",623332,0.001925138
"17796","49",2016-09-16,19,"제주",24.55,21.4,26.2,2.9,1008.2,0,8,0.555,2,0.001311579,0.1852632,0.02922917,0.003562366,24.98734,10.6875,1,1,"2016",623332,0.003048135
"17797","49",2016-09-17,26,"제주",25.45,23.95,27.575,4.375,1002.35,0,5.225,1.87,8,0.001517021,0.2107527,0.01386458,0.004410753,22.55556,9.104651,1,1,"2016",623332,0.004171132
"17798","49",2016-09-18,16,"제주",23.825,21.85,26.3,2.7,1002.575,0,6.75,1.675,2,0.001532258,0.2273684,0.027625,0.004539583,26.28571,10.82796,1,1,"2016",623332,0.00256685
"17799","49",2016-09-19,34,"제주",21.7,20.775,22.65,5.725,1003.025,0,15.675,3.8825,1,0.001513333,0.211828,0.028,0.005374468,24.07692,8.283582,1,1,"2016",623332,0.005454557
"17800","49",2016-09-20,30,"제주",21.8,19.3,24.675,3.35,1009.675,0,0,0,1,0.001528125,0.1747253,0.03298958,0.006075,29.85135,9.777778,1,1,"2016",623332,0.004812845
"17801","49",2016-09-21,31,"제주",21.825,19,24.75,3,1014.4,0,0,0.1425,1,0.001316484,0.1976471,0.03993407,0.007051648,42.01316,21.46154,2,2,"2016",623332,0.004973273
"17802","49",2016-09-22,32,"제주",21.5,18.925,24.4,2.45,1012.775,0,0.675,1.3,16,0.002382105,0.2840426,0.03947368,0.01139579,43.90789,26.46316,2,2,"2016",623332,0.005133701
"17803","49",2016-09-23,33,"제주",21.775,18.7,24.9,2.475,1011.8,0,0,0,1,0.00131413,0.2473684,0.04036458,0.009067708,41.17647,23.94624,2,2,"2016",623332,0.005294129
"17804","49",2016-09-24,30,"제주",22.5,19.3,25.55,2.525,1010.775,0,0,0,3,0.001612088,0.2263158,0.04015625,0.007163542,36.84146,21.6375,2,2,"2016",623332,0.004812845
"17805","49",2016-09-25,13,"제주",23.675,20.575,26.575,2.6,1010.55,0,0,0,4,0.001869792,0.2484211,0.03917708,0.006229167,44.22222,23.34091,2,2,"2016",623332,0.002085566
"17806","49",2016-09-26,34,"제주",24.65,23.25,26.8,2.325,1010.025,0,2.1,0.9625,2,0.0020375,0.2905263,0.02145833,0.007455208,50.30488,28.9878,2,2,"2016",623332,0.005454557
"17807","49",2016-09-27,31,"제주",25.1,23.6,28.2,2.2,1009.6,0,2.85,0.2575,5,0.001723913,0.2659341,0.01341304,0.009601149,31.93506,19,2,2,"2016",623332,0.004973273
"17808","49",2016-09-28,27,"제주",23.075,22.025,24.575,3.15,1008.175,0,62.775,4.1425,1,0.001481579,0.2535714,0.01227059,0.008660526,23.36986,13.95522,1,1,"2016",623332,0.00433156
"17809","49",2016-09-29,32,"제주",21.875,20.675,23.325,3.5,1009.575,0,14.25,5.6375,2,0.001097727,0.3117021,0.02696842,0.004777647,20.88158,9.77907,1,1,"2016",623332,0.005133701
